home_abbr,away_abbr,avg_HCA,avg_pred_prob_home_win,total_home_win,total_predicted_win,total_games,total_predicted_lose,pred_label
SAS,PHX,0.19679013942370394,0.6022788013503969,1,1,1,0,1
SAS,POR,-0.004061734485404582,0.5114032079260133,2,1,2,1,1
SAS,SAC,0.24798252977397223,0.575031808791778,1,2,2,0,1
SAS,TOR,0.03923188500000162,0.4527740621959141,1,0,1,1,0
SAS,UTA,0.03923188500000162,0.6992367068845541,1,2,2,0,1
SAS,WAS,0.03923188500000162,0.8092527690037987,1,1,1,0,1
TOR,ATL,0.32500983992466637,0.5139979491304258,0,1,1,0,1
TOR,BKN,0.015633047317558206,0.5363270232416053,1,1,2,1,1
TOR,BOS,0.04488775794063922,0.19017279203823467,1,0,2,2,0
TOR,CHA,0.1877767354029716,0.7181305826154585,2,2,2,0,1
TOR,CHI,0.07296557566528958,0.5509505983132965,0,1,2,1,1
TOR,CLE,0.0493667379828462,0.49494845835853507,0,1,2,1,0
TOR,DAL,0.03923188500000162,0.3160475117072961,0,0,1,1,0
TOR,DEN,0.03923188500000162,0.715362140757795,0,1,1,0,1
TOR,DET,0.004321301436283016,0.4779803686292642,0,1,2,1,0
TOR,GSW,0.05054363088127683,0.24314189716131282,1,0,1,1,0
TOR,HOU,0.0786214486059272,0.3194222924875092,0,0,1,1,0
TOR,IND,0.16808195360000883,0.5594369077637713,2,2,2,0,1
TOR,LAC,0.03923188500000162,0.29681181822661085,1,0,1,1,0
TOR,LAL,0.03923188500000162,0.6457377919138628,0,1,1,0,1
TOR,MEM,-0.05866709985208596,0.3243863216371366,0,0,1,1,0
TOR,MIA,0.11801101221185278,0.435147858234444,1,0,2,2,0
TOR,MIL,0.06730970272465199,0.3551006599791208,0,0,1,1,0
TOR,MIN,0.08993319448720241,0.4464651039794644,1,0,1,1,0
TOR,NOP,0.03923188500000162,0.6203909870329805,1,1,1,0,1
TOR,NYK,0.16808195360000883,0.44948999070643836,0,1,2,1,0
TOR,OKC,0.03923188500000162,0.2771097483752675,0,0,1,1,0
TOR,ORL,0.06730970272465198,0.45395070832917384,1,0,2,2,0
TOR,PHI,0.03923188500000162,0.5792191720019263,2,2,2,0,1
TOR,PHX,0.296932022200016,0.5576295047710375,1,1,1,0,1
TOR,POR,0.03923188500000162,0.4992576584017076,0,0,1,1,0
TOR,SAC,0.19903303734792843,0.5509908367340643,1,1,1,0,1
TOR,SAS,0.06730970272465199,0.49177265699307193,0,0,1,1,0
TOR,UTA,0.06730970272465199,0.5862322249695289,1,1,1,0,1
TOR,WAS,-0.004061734485404582,0.6848364473549715,1,2,2,0,1
UTA,ATL,0.05054363088127683,0.4667020893254395,0,0,1,1,0
UTA,BKN,-0.05866709985208596,0.5507641648482673,1,1,1,0,1
UTA,BOS,0.05054363088127683,0.181714432665881,0,0,1,1,0
UTA,CHA,0.0786214486059272,0.5778107019166903,0,1,1,0,1
UTA,CHI,-0.05866709985208596,0.3532601651086944,0,0,1,1,0
UTA,CLE,0.03923188500000162,0.18722676528859566,0,0,1,1,0
UTA,DAL,0.058926666802964406,0.2743426719330282,1,0,2,2,0
UTA,DEN,-0.00971760742604217,0.339425038121867,0,0,2,2,0
UTA,DET,-0.05866709985208596,0.3200231043065463,0,0,1,1,0
UTA,GSW,0.03923188500000162,0.17798202018795592,1,0,2,2,0
UTA,HOU,0.11913246117396503,0.25149187865062855,1,0,2,2,0
UTA,IND,0.03923188500000162,0.2991668850536993,0,0,1,1,0
UTA,LAC,0.19903303734792843,0.2612495424095649,0,0,1,1,0
UTA,LAL,-0.00971760742604217,0.3391123681371646,1,0,2,2,0
UTA,MEM,0.1096279762901652,0.44858089026337566,0,1,2,1,0
UTA,MIA,0.03923188500000162,0.36561941390042724,0,0,1,1,0
UTA,MIL,0.03923188500000162,0.2790710850466736,0,0,1,1,0
UTA,MIN,0.296932022200016,0.3986693152684282,1,0,2,2,0
UTA,NOP,0.03923188500000162,0.5373415131246119,0,1,1,0,1
UTA,NYK,0.05054363088127683,0.30004917442176265,1,0,1,1,0
UTA,OKC,0.11801101221185278,0.13655223690584498,0,0,2,2,0
UTA,ORL,0.03923188500000162,0.4674408087060096,1,0,1,1,0
UTA,PHI,0.05054363088127683,0.43011783023827166,0,0,1,1,0
UTA,PHX,0.11235513927121518,0.3445937231242467,0,0,2,2,0
UTA,POR,0.058926666802964406,0.3534699251397342,1,0,2,2,0
UTA,SAC,0.11913246117396503,0.48619382939087374,0,1,2,1,0
UTA,SAS,0.1877767354029716,0.442100564076165,0,1,2,1,0
UTA,TOR,0.03923188500000162,0.3776119953127972,0,0,1,1,0
UTA,WAS,0.03923188500000162,0.5725180600195762,1,1,1,0,1
WAS,ATL,0.11913246117396503,0.33963540370974055,1,0,2,2,0
WAS,BKN,0.11913246117396503,0.3893120560148972,1,0,2,2,0
WAS,BOS,0.1029286843701525,0.07482452085717022,0,0,3,3,0
WAS,CHA,0.09266035746825238,0.34444484857493707,2,0,2,2,0
WAS,CHI,0.04488775794063922,0.2841068970138134,1,0,2,2,0
WAS,CLE,0.16808195360000883,0.1591175226035138,0,0,2,2,0
WAS,DAL,0.03923188500000162,0.11034451641859123,0,0,1,1,0
WAS,DEN,0.03923188500000162,0.18564097362530438,1,0,1,1,0
WAS,DET,0.03923188500000162,0.2837586683201846,0,0,1,1,0
WAS,GSW,0.03923188500000162,0.04675566052538728,0,0,1,1,0
WAS,HOU,0.03923188500000162,0.1576465711412131,0,0,1,1,0
WAS,IND,0.24798252977397223,0.2686416663022503,0,0,2,2,0
WAS,LAC,-0.05866709985208596,0.1128736415550665,0,0,1,1,0
WAS,LAL,-0.05866709985208596,0.2030128654969266,0,0,1,1,0
WAS,MEM,0.19903303734792843,0.13358103241978317,0,0,1,1,0
WAS,MIA,0.03923188500000162,0.2286939143660728,0,0,1,1,0
WAS,MIL,0.4092432930986175,0.31798472446369846,0,0,1,1,0
WAS,MIN,-0.05866709985208596,0.20892726829436595,0,0,1,1,0
WAS,NOP,0.03923188500000162,0.46737223784934956,0,0,1,1,0
WAS,NYK,0.16808195360000883,0.1820485499560468,0,0,2,2,0
WAS,OKC,0.03923188500000162,0.08570679121515025,0,0,1,1,0
WAS,ORL,-0.00971760742604217,0.29157308226251744,0,0,2,2,0
WAS,PHI,-0.05866709985208596,0.3822714345046503,0,0,1,1,0
WAS,PHX,0.06730970272465199,0.2479775847596726,0,0,1,1,0
WAS,POR,0.03923188500000162,0.28580555047859113,0,0,1,1,0
WAS,SAC,0.03923188500000162,0.2581758922876625,1,0,1,1,0
WAS,SAS,0.03923188500000162,0.24323086694361282,0,0,1,1,0
WAS,TOR,0.16808195360000883,0.2921109899164187,0,0,2,2,0
WAS,UTA,0.03923188500000162,0.3862375324275255,1,0,1,1,0
